date,ticker,sector,close,volume,daily_return,cumulative_return,rolling_volatility_21d,rolling_peak,drawdown
2022-02-21,NOVA,Technology,381.22,571836,-0.0029554073492873423,0.16648817355650114,0.2635156798511013,382.35,-0.0029554073492873423
2022-02-22,NOVA,Technology,376.06,1463433,-0.013535491317349657,0.15069918301153606,0.265608506027821,382.35,-0.016450895776121355
2022-02-23,NOVA,Technology,376.64,721972,0.0015423070786575455,0.1524739145069003,0.2601700830760651,382.35,-0.014933961030469511
2022-02-24,NOVA,Technology,368.45,839006,-0.02174490229396775,0.1274134818396011,0.26724082243924746,382.35,-0.03635412580096775
2022-02-25,NOVA,Technology,359.81,1494966,-0.023449586103948983,0.10097610232245047,0.2776342093879554,382.35,-0.05895122270171316
2022-02-28,NOVA,Technology,366.16,2012617,0.017648203218365355,0.1204063523148009,0.2740926743114605,382.35,-0.04234340264155878
2022-03-01,NOVA,Technology,366.24,1275620,0.00021848372296262575,0.12065114286588563,0.27291694563402397,382.35,-0.04213417026284816
2022-03-02,NOVA,Technology,352.03,1529494,-0.038799694189602496,0.07717022122946071,0.29781492059476933,382.35,-0.07929907153131954
2022-03-03,NOVA,Technology,352.94,1485238,0.0025850069596342617,0.07995471374804963,0.2712009811087636,382.35,-0.07691905322348636
2022-03-04,NOVA,Technology,346.36,1148053,-0.01864339547798488,0.0598206909213308,0.27678130007811147,382.35,-0.09412841637243363
2022-03-07,NOVA,Technology,342.44,1043132,-0.011317704122878025,0.04782595391817912,0.27324976417995417,382.35,-0.10438080292925334
2022-03-08,NOVA,Technology,346.1,2498953,0.010688003737881147,0.05902512163030549,0.2764194146816385,382.35,-0.0948084216032431
2022-03-09,NOVA,Technology,343.13,1641068,-0.008581334874313895,0.04993727242128476,0.271034284581399,382.35,-0.10257617366287441
2022-03-10,NOVA,Technology,348.26,2506276,0.014950601812724118,0.06563446650959315,0.27860601753713743,382.35,-0.08915914737805686
2022-03-11,NOVA,Technology,346.58,1006688,-0.004823982082352241,0.06049386493681386,0.27848615692706563,382.35,-0.09355302733097959
2022-03-14,NOVA,Technology,349.76,1485426,0.009175370765768465,0.07022428934243186,0.26843667995710374,382.35,-0.08523604027723297
2022-03-15,NOVA,Technology,346.3,1243672,-0.009892497712717274,0.05963709800801742,0.25194104369095505,382.35,-0.09428534065646665
2022-03-16,NOVA,Technology,354.06,1030661,0.02240831648859376,0.08338178146323605,0.2653028274362414,382.35,-0.07398979992153787
2022-03-17,NOVA,Technology,341.21,1676868,-0.036293283624244554,0.04406229919525151,0.2905310786203311,382.35,-0.10759775075192901
2022-03-18,NOVA,Technology,333.85,1203587,-0.02157029395386989,0.021541568495456742,0.2963645460466709,382.35,-0.12684712959330458
2022-03-21,NOVA,Technology,334.32,970317,0.0014078178822822807,0.022979712983079326,0.2656939749840177,382.35,-0.1256178893683798
2022-03-22,NOVA,Technology,333.56,1022898,-0.002273271117492204,0.02065420274777452,0.2658106231506613,382.35,-0.1276055969661306
2022-03-23,NOVA,Technology,325.82,895611,-0.02320422112963183,-0.0030292830696728723,0.2712254244298038,382.35,-0.14784882960638168
2022-03-24,NOVA,Technology,330.04,2298950,0.01295193665213934,0.009883418500046703,0.2783617118750441,382.35,-0.1368118216293972
2022-03-25,NOVA,Technology,330.93,1604162,0.0026966428311718804,0.012606713380864276,0.2739184178443398,382.35,-0.13448411141624173
2022-03-28,NOVA,Technology,325.85,2008760,-0.015350678391200523,-0.0029374866130159605,0.2684109206063248,382.35,-0.14777036746436512
2022-03-29,NOVA,Technology,327.23,1938168,0.004235077489642469,0.0012851503931956554,0.25824904513745883,382.35,-0.14416110893160716
2022-03-30,NOVA,Technology,328.16,1104779,0.002842037710478973,0.004130840549555703,0.25910255662062903,382.35,-0.14172878252909638
2022-03-31,NOVA,Technology,341.35,1077675,0.040193807898585954,0.04449068265965028,0.27368311863529454,382.35,-0.10723159408918526
2022-04-01,NOVA,Technology,333.61,1705676,-0.02267467408817936,0.02080719684220278,0.28296721977311307,382.35,-0.12747482672943644
2022-04-04,NOVA,Technology,332.0,1946476,-0.004825994424627611,0.015880787001622654,0.27703778466544027,382.35,-0.1316856283509874
2022-04-05,NOVA,Technology,340.24,1644387,0.02481927710843368,0.04109421376334965,0.28951068152784926,382.35,-0.110134693343795
2022-04-06,NOVA,Technology,337.35,1814495,-0.008494004232306618,0.032251155105413876,0.28808599718351063,382.35,-0.11769321302471558
2022-04-07,NOVA,Technology,338.6,1213629,0.003705350526159723,0.036076007466112614,0.2871879928363887,382.35,-0.1144239571073623
2022-04-08,NOVA,Technology,346.47,1372708,0.023242764323685883,0.06015727792907288,0.2941527656883983,382.35,-0.09384072185170655
2022-04-11,NOVA,Technology,339.23,1271854,-0.02089647011285256,0.038003733055904876,0.30256623924071746,382.35,-0.1127762521250163
2022-04-12,NOVA,Technology,329.22,1250046,-0.029508003419508877,0.0073743153514282955,0.3158048272366632,382.35,-0.1389564535111808
2022-04-13,NOVA,Technology,324.84,1935759,-0.013304173501002547,-0.0060279673204607365,0.31700415128657033,382.35,-0.15041192624558664
2022-04-14,NOVA,Technology,322.6,1900312,-0.006895702499691958,-0.012882102750832902,0.303549948600445,382.35,-0.1562704328494835
2022-04-15,NOVA,Technology,328.15,1797114,0.017203967761934225,0.00410024173067014,0.288589749939269,382.35,-0.14175493657643534
2022-04-18,NOVA,Technology,323.88,2174800,-0.013012341916806336,-0.008965453933477252,0.28262635875309017,382.35,-0.15292271479011388
2022-04-19,NOVA,Technology,326.52,1322955,0.008151167098925383,-0.0008873657476813346,0.28439794294422716,382.35,-0.1460180462926639
2022-04-20,NOVA,Technology,325.89,1497309,-0.0019294377067254898,-0.0028150913374735964,0.284380603472101,382.35,-0.14766575127500992
2022-04-21,NOVA,Technology,314.08,1915396,-0.03623922182331463,-0.03895229644135667,0.30036603064336165,382.35,-0.17855368118216308
2022-04-22,NOVA,Technology,314.5,1568906,0.001337238920020356,-0.037667146048161904,0.29595013361994627,382.35,-0.17745521119393226
2022-04-25,NOVA,Technology,314.07,1378084,-0.001367249602543752,-0.038982895260242345,0.2954496525472336,382.35,-0.17857983522950183
2022-04-26,NOVA,Technology,299.19,1629197,-0.047377973063329804,-0.08451393776200178,0.33183513057910324,382.35,-0.21749705766967442
2022-04-27,NOVA,Technology,298.19,917412,-0.003342357699120946,-0.08757381965056088,0.33054532474655524,382.35,-0.22011246240355697
2022-04-28,NOVA,Technology,294.98,2010286,-0.010764948522753892,-0.09739604051283557,0.3302491745697977,382.35,-0.22850791159932005
2022-04-29,NOVA,Technology,297.85,803779,0.009729473184622695,-0.08861417949267092,0.292603013526747,382.35,-0.22100170001307706
2022-05-02,NOVA,Technology,296.6,1062828,-0.004196743327178121,-0.09243903185336977,0.2865172630510245,382.35,-0.22427095593043023
2022-05-03,NOVA,Technology,302.36,1130639,0.019420094403236554,-0.07481411217526945,0.2991885427778013,382.35,-0.20920622466326666
2022-05-04,NOVA,Technology,306.68,1957628,0.014287604180447167,-0.061595422416694134,0.2883121818625748,382.35,-0.19790767621289396
2022-05-05,NOVA,Technology,307.24,1516487,0.0018260075648885987,-0.059881888559100926,0.28885025200843145,382.35,-0.1964430495619197
2022-05-06,NOVA,Technology,312.61,1634813,0.01747819294362718,-0.04345032281753847,0.2974611320130157,382.35,-0.1823983261409703
2022-05-09,NOVA,Technology,311.55,2136646,-0.0033908064361345414,-0.04669379761941117,0.2810008939545425,382.35,-0.18517065515888587
2022-05-10,NOVA,Technology,320.59,2152755,0.029016209276199634,-0.01903246534683689,0.29787576117197473,382.35,-0.16152739636458757
2022-05-11,NOVA,Technology,322.29,1434972,0.0053027231042765965,-0.013830666136286363,0.2821258623228479,382.35,-0.15708120831698702
2022-05-12,NOVA,Technology,330.5,1145697,0.025473952030779623,0.011290964168783724,0.29236919848137105,382.35,-0.13560873545181118
2022-05-13,NOVA,Technology,329.09,2027772,-0.004266263237518997,0.006976530705915307,0.29161695277814437,382.35,-0.1392964561265857
2022-05-16,NOVA,Technology,318.68,1042500,-0.03163268406818798,-0.024876839753984914,0.306358945732095,382.35,-0.1665228194063032
2022-05-17,NOVA,Technology,327.93,1787955,0.029025982176478005,0.00342706771518686,0.3202559322488612,382.35,-0.14233032561788939
2022-05-18,NOVA,Technology,340.7,1159359,0.03894123745921374,0.04250175943208645,0.3459098390964943,382.35,-0.10893160716620909
2022-05-19,NOVA,Technology,348.37,2579320,0.02251247431758152,0.06597105351733479,0.3524852592801026,382.35,-0.08887145285732967
2022-05-20,NOVA,Technology,359.73,1410398,0.03260900766426511,0.1007313117713664,0.3351461125044804,382.35,-0.05916045508042367
2022-05-23,NOVA,Technology,365.4,1723235,0.015761821366024442,0.11808084207949654,0.3359639017905425,382.35,-0.04433111023930969
2022-05-24,NOVA,Technology,374.84,1520468,0.0258347016967706,0.14696612710749446,0.34022464036452005,382.35,-0.019641689551458175
2022-05-25,NOVA,Technology,394.85,1348266,0.05338277665137148,0.20819436369756228,0.3086238511133084,394.85,0.0
2022-05-26,NOVA,Technology,392.37,1553346,-0.006280866151703202,0.2006058566139357,0.31080178524390534,394.85,-0.006280866151703202
2022-05-27,NOVA,Technology,391.15,1052265,-0.0031093100899661774,0.19687280070989344,0.30438679646691574,394.85,-0.009370647081170191
2022-05-30,NOVA,Technology,395.16,1905383,0.01025182155183435,0.2091429270830154,0.304306285254874,395.16,0.0
2022-05-31,NOVA,Technology,393.69,1090235,-0.0037200121469784797,0.2046449007068334,0.303956780283948,395.16,-0.0037200121469784797
2022-06-01,NOVA,Technology,396.99,1081559,0.0083822296730931,0.2147425109390786,0.3037667553706732,396.99,0.0
2022-06-02,NOVA,Technology,401.19,1578077,0.010579611577117731,0.2275940148710267,0.30387459743284195,401.19,0.0
2022-06-03,NOVA,Technology,391.94,1794082,-0.023056407188613903,0.19929010740185493,0.32681052135260374,401.19,-0.023056407188613903
2022-06-06,NOVA,Technology,387.8,1663263,-0.010562841251211874,0.1866221963832202,0.3350700376354369,401.19,-0.03337570727086914
2022-06-07,NOVA,Technology,385.73,1417587,-0.005337802991232543,0.18028824087390283,0.33615511312716795,401.19,-0.038535357311996754
2022-06-08,NOVA,Technology,375.94,1019147,-0.02538044746325152,0.15033199718490908,0.3507640712679167,401.19,-0.0629377601635136
2022-06-09,NOVA,Technology,386.87,1596303,0.029073788370484577,0.18377650622685993,0.3581818584198057,401.19,-0.03569381091253521
2022-06-10,NOVA,Technology,381.24,2153026,-0.014552692118799615,0.16654937119427227,0.3617708974318735,401.19,-0.04972706199057797
2022-06-13,NOVA,Technology,386.58,1239526,0.014006924771797324,0.18288914047917793,0.36009058247836523,401.19,-0.036416660435205306
2022-06-14,NOVA,Technology,380.95,1216444,-0.014563609084794815,0.16566200544659027,0.3407929939267024,401.19,-0.05044991151324807
2022-06-15,NOVA,Technology,371.6,2148827,-0.02454390339939616,0.13705210978856286,0.3510099421353117,401.19,-0.073755577157955
2022-06-16,NOVA,Technology,361.84,1754981,-0.026264800861141135,0.1071876625562258,0.34703313111230577,401.19,-0.0980832024726439
2022-06-17,NOVA,Technology,367.34,1061487,0.015200088436878145,0.12401701294330092,0.34277658569180275,401.19,-0.08437398738752222
2022-06-20,NOVA,Technology,361.45,1027162,-0.016034191756955418,0.10599430861968773,0.3305842683720375,401.19,-0.09905531045140714
2022-06-21,NOVA,Technology,362.72,1052988,0.0035136256743673044,0.10988035861815804,0.3261203519836438,401.19,-0.09588972805902429
2022-06-22,NOVA,Technology,355.97,1060108,-0.01860939567710629,0.08922615587038418,0.317731818774821,401.19,-0.11271467384531009
2022-06-23,NOVA,Technology,368.79,907867,0.036014270865522446,0.12845384168171203,0.283224217566222,401.19,-0.08075973977417183
2022-06-24,NOVA,Technology,371.72,1003655,0.007944900892106643,0.13741929561519028,0.28548609304478634,401.19,-0.07345646701064323
2022-06-27,NOVA,Technology,354.89,1288089,-0.04527601420423988,0.08592148343074046,0.32182878305797746,401.19,-0.11540666517111597
2022-06-28,NOVA,Technology,364.37,719507,0.02671250246555279,0.11492916373428086,0.33602602353639,401.19,-0.09177696353348785
2022-06-29,NOVA,Technology,366.09,2271924,0.004720476438784704,0.1201921605826024,0.33727098630697366,401.19,-0.08748971808868622
2022-06-30,NOVA,Technology,376.4,799002,0.028162473708650992,0.151739542853647,0.35247681709530565,401.19,-0.06179117126548528
2022-07-01,NOVA,Technology,367.72,4059375,-0.023060573857598188,0.1251797680609541,0.3562348430253901,401.19,-0.08342680525436819
2022-07-04,NOVA,Technology,369.14,1116119,0.003861633851843793,0.12952480034270808,0.3501479320299798,401.19,-0.07988733517784596
2022-07-05,NOVA,Technology,366.39,1178703,-0.007449748063065531,0.12111012514917041,0.3494232234639639,401.19,-0.0867419427204068
2022-07-06,NOVA,Technology,363.24,1373144,-0.008597396217145614,0.11147149720020932,0.3499424012406294,401.19,-0.09459358408734009
2022-07-07,NOVA,Technology,364.46,985719,0.003358660940425029,0.11520455310425137,0.34042729607911537,401.19,-0.09155263092300414
2022-07-08,NOVA,Technology,354.06,1559107,-0.028535367392855115,0.08338178146323671,0.33419267965176236,401.19,-0.1174755103566888
2022-07-11,NOVA,Technology,349.68,2049414,-0.012370784612777519,0.0699794987913478,0.33340909590183987,401.19,-0.12839303073356756
2022-07-12,NOVA,Technology,362.16,992660,0.03568977350720659,0.10816682476056538,0.35578859411051866,401.19,-0.09728557541314586
2022-07-13,NOVA,Technology,372.21,1940590,0.027750165672630667,0.13891863774058422,0.36823195082185944,401.19,-0.07223510057578708
2022-07-14,NOVA,Technology,368.38,1199016,-0.010289890115794842,0.12719929010740283,0.3598908067744652,401.19,-0.0817816994441537
2022-07-15,NOVA,Technology,359.33,1020835,-0.024567023182583192,0.09950735901594299,0.358384599399179,401.19,-0.10433958972058133
2022-07-18,NOVA,Technology,359.99,1575842,0.001836751732390951,0.10152688106239216,0.3541664693238077,401.19,-0.10269448391036662
2022-07-19,NOVA,Technology,356.91,1127902,-0.008555793216478147,0.09210244484563024,0.3510269264464241,401.19,-0.11037164435803481
2022-07-20,NOVA,Technology,362.67,1644673,0.01613852231655044,0.10972736452373066,0.3554824502608111,401.19,-0.09601435728707097
2022-07-21,NOVA,Technology,366.12,1817333,0.009512780213417171,0.12028395703925954,0.3500076400216836,401.19,-0.08741494055185817
2022-07-22,NOVA,Technology,374.87,857873,0.02389926799956288,0.1470579235641516,0.3372703647374162,401.19,-0.06560482564370995
2022-07-25,NOVA,Technology,372.76,1457953,-0.00562861792087932,0.14060157277929175,0.3370234324384999,401.19,-0.07086417906727482
2022-07-26,NOVA,Technology,364.65,1442960,-0.02175662624745145,0.1157859306630773,0.3052569312027746,401.19,-0.09107903985642718
2022-07-27,NOVA,Technology,349.81,1177284,-0.04069655834361707,0.07037728343686034,0.32376964495436916,401.19,-0.1280689947406466
2022-07-28,NOVA,Technology,351.18,1307429,0.003916411766387462,0.07456932162418628,0.32357935617292544,401.19,-0.12465415389217072
2022-07-29,NOVA,Technology,340.05,1849257,-0.03169314881257479,0.040512836204523506,0.32020575725061945,401.19,-0.15239662005533539
2022-08-01,NOVA,Technology,332.41,1627460,-0.022467284222908335,0.01713533857593208,0.31978180471280343,401.19,-0.17143996610084988
2022-08-02,NOVA,Technology,330.53,1792299,-0.005655666195361286,0.011382760625440858,0.3183040071041046,401.19,-0.17612602507540076
2022-08-03,NOVA,Technology,317.79,1492769,-0.0385441563549449,-0.02760013463480193,0.3388156091523511,401.19,-0.2078815523816645
2022-08-04,NOVA,Technology,319.58,906822,0.005632650492463531,-0.022122946054281223,0.3413015331481958,401.19,-0.20341982601759767
2022-08-05,NOVA,Technology,312.23,1114812,-0.022998936103635903,-0.04461307793519054,0.34453062131703976,401.19,-0.22174032254044218
2022-08-08,NOVA,Technology,310.11,1369095,-0.006789866444608106,-0.05110002753893583,0.3356141456049361,401.19,-0.22702460180961637
2022-08-09,NOVA,Technology,305.44,1551381,-0.015059172551675215,-0.06538967595850687,0.33637762030449325,401.19,-0.23866497170916523
2022-08-10,NOVA,Technology,310.61,1542780,0.016926401257202794,-0.049570086594656226,0.31235363401733346,401.19,-0.2257783095291508
2022-08-11,NOVA,Technology,298.91,1117383,-0.03766781494478599,-0.08537070469079766,0.3024369166015606,401.19,-0.2549415488920461
2022-08-12,NOVA,Technology,300.95,1033683,0.006824796761566887,-0.0791285456381372,0.30814053730418894,401.19,-0.24985667638774645
2022-08-15,NOVA,Technology,289.5,935606,-0.03804618707426477,-0.11416419326213889,0.31981684520715126,401.19,-0.27839676961040905
2022-08-16,NOVA,Technology,290.17,1780676,0.002314335060449091,-0.11211407239680427,0.3200445404652217,401.19,-0.276726737954585
2022-08-17,NOVA,Technology,301.66,1499387,0.03959747734086916,-0.0769560294972601,0.3633574731220937,401.19,-0.24808694134948517
2022-08-18,NOVA,Technology,306.14,757197,0.014851156931644738,-0.06324775863651544,0.3623180158879138,401.19,-0.23692016251651338
2022-08-19,NOVA,Technology,311.22,1800245,0.016593715293656608,-0.04770355864263509,0.3673731080359919,401.19,-0.22425783294698265
2022-08-22,NOVA,Technology,310.76,1367250,-0.0014780541096331978,-0.049111104311372444,0.350204289896167,401.19,-0.22540442184501108
2022-08-23,NOVA,Technology,324.04,1344839,0.0427339425923543,-0.008475872831307463,0.3929411215300474,401.19,-0.19230289887584429
2022-08-24,NOVA,Technology,312.88,2362784,-0.034440192568818695,-0.04262415470762715,0.4015667342103616,401.19,-0.2201201425758369
2022-08-25,NOVA,Technology,324.93,1165505,0.03851316798772686,-0.005752577950490001,0.4113437163391578,401.19,-0.19008449861661558
2022-08-26,NOVA,Technology,331.97,1288488,0.021666205028775476,0.015788990544966186,0.41971637412012547,401.19,-0.1725367033076597
2022-08-29,NOVA,Technology,327.44,1150584,-0.013645811368497296,0.001927725589793372,0.4083157080776911,401.19,-0.18382811136867816
2022-08-30,NOVA,Technology,338.79,1696824,0.03466283899340339,0.036657385024939204,0.4191384491464554,401.19,-0.1555372766021087
2022-08-31,NOVA,Technology,344.51,1165013,0.016883615218867165,0.05415990942749738,0.42173206096403065,401.19,-0.1412796929135821
2022-09-01,NOVA,Technology,350.72,1602803,0.018025601579054307,0.07316177595544948,0.3975150950862581,401.19,-0.12580074279019904
2022-09-02,NOVA,Technology,357.3,715024,0.018761405109489093,0.09329579878216854,0.4003677769399674,401.19,-0.10939953637927158
2022-09-05,NOVA,Technology,368.03,2292907,0.03003078645396018,0.12612833144640767,0.3946923000193123,401.19,-0.08265410404047968
2022-09-06,NOVA,Technology,370.82,893070,0.0075809037306742155,0.1346654019154876,0.3909577950830121,401.19,-0.07569979311548147
2022-09-07,NOVA,Technology,369.67,851825,-0.003101235100587796,0.1311465377436447,0.3838779541707308,401.19,-0.07856626536055233
2022-09-08,NOVA,Technology,361.7,1132992,-0.02155976952417027,0.10675927909182858,0.3972979423772627,401.19,-0.0984321643111743
2022-09-09,NOVA,Technology,361.3,1314826,-0.0011058888581696458,0.10553532633640517,0.3635943734176081,401.19,-0.09942919813554674
2022-09-12,NOVA,Technology,355.63,686139,-0.015693329642956,0.08818579602827503,0.3737646789126749,401.19,-0.11356215259602687
2022-09-13,NOVA,Technology,346.9,2095831,-0.024547985265585104,0.06147302714115388,0.35516234819687265,401.19,-0.13532241581295645
2022-09-14,NOVA,Technology,345.88,1425616,-0.0029403286249639615,0.05835194761482354,0.3568502033750962,401.19,-0.13786485206510635
2022-09-15,NOVA,Technology,341.53,1291705,-0.012576616167456978,0.04504146139959131,0.3454011647818894,401.19,-0.14870759490515717
2022-09-16,NOVA,Technology,340.74,1111553,-0.00231312037009912,0.04262415470762981,0.345072511058323,401.19,-0.15067673670829285
2022-09-19,NOVA,Technology,341.83,2238488,0.0031989199976520943,0.045959425966159095,0.3426776280677481,401.19,-0.14795981953687787
2022-09-20,NOVA,Technology,341.92,1342834,0.00026328876927128597,0.04623481533612939,0.3423351188681336,401.19,-0.14773548692639393
2022-09-21,NOVA,Technology,333.01,1944896,-0.026058727187646347,0.018971267709067652,0.32891921146399083,401.19,-0.16994441536429128
2022-09-22,NOVA,Technology,349.73,1248731,0.050208702441368214,0.07013249288577605,0.34277782456406747,401.19,-0.128268401505521
2022-09-23,NOVA,Technology,364.07,701823,0.04100305950304506,0.11401119916771352,0.3458904494241793,401.19,-0.09252473890176727
2022-09-26,NOVA,Technology,368.56,1704674,0.01233279314417568,0.12775006884734408,0.3419350040264506,401.19,-0.08133303422318605
2022-09-27,NOVA,Technology,372.38,1903365,0.010364662470154107,0.1394388176616399,0.3353037958977435,401.19,-0.07181136120042875
2022-09-28,NOVA,Technology,364.74,2652829,-0.020516676513239074,0.11606132003304848,0.33106028690528566,401.19,-0.09085470724594324
2022-09-29,NOVA,Technology,368.35,647451,0.009897461205242042,0.1271074936507468,0.328435880452377,401.19,-0.08185647698098153
2022-09-30,NOVA,Technology,374.77,2076231,0.01742907560743845,0.14675193537529618,0.32810735197413865,401.19,-0.06585408409980309
2022-10-03,NOVA,Technology,374.65,1660763,-0.000320196387117444,0.14638474954866898,0.3234502911879037,401.19,-0.06615319424711485
2022-10-04,NOVA,Technology,366.86,942261,-0.020792739890564405,0.12254826963679366,0.31670169035219753,401.19,-0.08557042797676906
2022-10-05,NOVA,Technology,368.24,1593759,0.0037616529466282245,0.1267709066430054,0.31583037133261627,401.19,-0.08213066128268398
2022-10-06,NOVA,Technology,360.79,1402619,-0.02023137084510096,0.10397478657324011,0.3233354538808653,401.19,-0.10070041626162163
2022-10-07,NOVA,Technology,378.91,1841989,0.05022312148341146,0.15941984639393114,0.3593311817824903,401.19,-0.055534784017547745
2022-10-10,NOVA,Technology,382.07,1983373,0.008339711277084216,0.1690890731617778,0.3596409134949557,401.19,-0.04765821680500515
2022-10-11,NOVA,Technology,381.31,1306152,-0.001989164289266321,0.16676356292647299,0.35379650004535046,401.19,-0.049552581071312884
2022-10-12,NOVA,Technology,379.58,1171596,-0.00453699089979287,0.16146996725926566,0.3402993062548202,401.19,-0.053864752361723944
2022-10-13,NOVA,Technology,383.95,2817445,0.01151272459033681,0.17484165111226901,0.3399943198831809,401.19,-0.04297215783045438
2022-10-14,NOVA,Technology,387.83,2786772,0.010105482484698447,0.18671399283987822,0.33407927830271666,401.19,-0.03330092973404131
2022-10-17,NOVA,Technology,382.68,1202103,-0.01327901400097975,0.17095560111379893,0.3397449387194756,401.19,-0.04613774022283701
2022-10-18,NOVA,Technology,386.82,1109614,0.010818438381937856,0.18362351213243366,0.3400469889981105,401.19,-0.035818440140581775
2022-10-19,NOVA,Technology,388.25,1550267,0.003696809885735064,0.1879991432330732,0.3395093668036445,401.19,-0.03225404421845013
2022-10-20,NOVA,Technology,377.02,1693085,-0.028924661944623398,0.15363666962455436,0.3430758396788068,401.19,-0.060245768837707825
2022-10-21,NOVA,Technology,379.28,1301262,0.005994376956129699,0.1605520026926981,0.30342570799349344,401.19,-0.05461252773000336
2022-10-24,NOVA,Technology,374.52,1881497,-0.01255009491668424,0.14598696490315666,0.2767714874553189,401.19,-0.06647723024003593
2022-10-25,NOVA,Technology,378.25,1782750,0.009959414717505055,0.1574003243474822,0.2757202977299396,401.19,-0.05717988982776245
2022-10-26,NOVA,Technology,364.78,832088,-0.03561136814276278,0.11618371530859095,0.30162334405299057,401.19,-0.0907550038635061
2022-10-27,NOVA,Technology,372.44,918972,0.020998958276221336,0.13962241057495373,0.3017323480945732,401.19,-0.07166180612677286
2022-10-28,NOVA,Technology,370.16,911488,-0.006121791429491874,0.13264587986903909,0.30099393078032693,401.19,-0.07734489892569596
2022-10-31,NOVA,Technology,369.71,1252450,-0.0012156905122110429,0.1312689330191874,0.2945668652366743,401.19,-0.07846656197811519
2022-11-01,NOVA,Technology,372.03,1693029,0.006275188661383213,0.13836785900064452,0.2954976131634116,401.19,-0.07268376579675473
2022-11-02,NOVA,Technology,370.7,824115,-0.0035749805123241885,0.13429821608886106,0.2862310999924261,401.19,-0.07599890326279324
2022-11-03,NOVA,Technology,375.94,1249281,0.014135419476665856,0.15033199718491086,0.2898845607578015,401.19,-0.0629377601635136
2022-11-04,NOVA,Technology,374.51,903386,-0.003803798478480669,0.14595636608427132,0.28004029097813515,401.19,-0.06650215608564525
2022-11-07,NOVA,Technology,381.41,4586007,0.01842407412352154,0.16706955111532928,0.22771633259281457,401.19,-0.049303322615219636
2022-11-08,NOVA,Technology,373.36,1369290,-0.02110589654177919,0.14243750191242843,0.23743777429427781,401.19,-0.06936862833071611
2022-11-09,NOVA,Technology,378.65,1419994,0.014168630812084748,0.15862427710290605,0.24311067918532758,401.19,-0.056182856003390014
2022-11-10,NOVA,Technology,372.25,1433862,-0.016902152383467484,0.1390410330161278,0.24956468722275427,401.19,-0.07213539719334983
2022-11-11,NOVA,Technology,371.19,1562807,-0.0028475486903962732,0.1357975582142552,0.24555647447867665,401.19,-0.07477753682793686
2022-11-14,NOVA,Technology,368.75,1233587,-0.0065734529486246585,0.1283314464061711,0.24240695543402352,401.19,-0.08085944315660909
2022-11-15,NOVA,Technology,356.07,1792748,-0.034386440677966146,0.08953214405924159,0.2644878767840797,401.19,-0.11246541538921706
2022-11-16,NOVA,Technology,365.96,1408450,0.027775437413991577,0.11979437593709119,0.2818407928954297,401.19,-0.0878137540816073
2022-11-17,NOVA,Technology,376.08,1764039,0.027653295442124914,0.1507603806493094,0.3000888236810981,401.19,-0.06258879832498321
2022-11-18,NOVA,Technology,376.11,835330,7.977026164662782e-05,0.15085217710596632,0.2828244596030849,401.19,-0.06251402078815516
2022-11-21,NOVA,Technology,378.44,1490570,0.006194996144744946,0.157981701906309,0.2828785559609802,401.19,-0.05670629876118549
2022-11-22,NOVA,Technology,385.91,2120987,0.01973892823168799,0.18083901961384563,0.28684801753218775,401.19,-0.038086692091029106
2022-11-23,NOVA,Technology,390.79,1284555,0.012645435464227361,0.19577124323001405,0.28798486781929705,401.19,-0.025922879433684765
2022-11-24,NOVA,Technology,383.53,1526770,-0.0185777527572355,0.1735565007190747,0.2653227597104416,401.19,-0.04401904334604556
2022-11-25,NOVA,Technology,378.63,1234860,-0.012776054024456918,0.15856307946513515,0.26145676528848827,401.19,-0.05623270769460853
2022-11-28,NOVA,Technology,368.33,1217272,-0.027203338351424855,0.12704629601297635,0.2782641060251302,401.19,-0.08190632867220027
2022-11-29,NOVA,Technology,366.65,1392551,-0.004561127250020336,0.12190569444019705,0.27867575046223325,401.19,-0.08609387073456476
2022-11-30,NOVA,Technology,353.27,1185160,-0.03649256784399291,0.08096447477127611,0.30426651118151565,401.19,-0.11944465215982458
2022-12-01,NOVA,Technology,334.92,1575224,-0.05194327285079392,0.024815642116216674,0.3496056401911629,401.19,-0.16518357885291257
2022-12-02,NOVA,Technology,323.92,2649849,-0.03284366415860507,-0.008843058657933556,0.35572719237353484,401.19,-0.19260200902315605
2022-12-05,NOVA,Technology,322.93,667490,-0.0030563102000493725,-0.011872341727607094,0.3558166101432313,401.19,-0.195069667738478
2022-12-06,NOVA,Technology,318.32,2617378,-0.014275539590623443,-0.025978397233864636,0.3444699050977375,401.19,-0.20656048256437098
2022-12-07,NOVA,Technology,326.47,1363983,0.025603166624780238,-0.0010403598421078186,0.3603086894898088,401.19,-0.18624591839278137
2022-12-08,NOVA,Technology,320.77,1163897,-0.017459490918001808,-0.018481686606894865,0.3544764135633139,401.19,-0.20045365039008955
2022-12-09,NOVA,Technology,324.31,835025,0.011035944757926242,-0.007649704721395589,0.3584567759649584,401.19,-0.19162990104439293
2022-12-12,NOVA,Technology,319.45,880577,-0.014985661866732447,-0.02252073069979288,0.3594491220870755,401.19,-0.20374386201051875
2022-12-13,NOVA,Technology,321.35,1287589,0.00594772264830179,-0.01670695511153053,0.36218872011801795,401.19,-0.19900795134474936
