date,ticker,sector,close,volume
2022-05-30,NOVA,Technology,395.16,1905383.0
2022-05-30,ORBIT,Financials,160.63,1231823.0
2022-05-30,PRISM,Healthcare,297.88,539101.0
2022-05-30,ZENITH,Energy,215.1,918868.0
2022-05-31,AURORA,Consumer,218.28,1881583.0
2022-05-31,NOVA,Technology,393.69,1090235.0
2022-05-31,ORBIT,Financials,163.65,1638154.0
2022-05-31,PRISM,Healthcare,303.29,711319.0
2022-05-31,ZENITH,Energy,217.71,1263372.0
2022-06-01,AURORA,Consumer,217.17,897245.0
2022-06-01,NOVA,Technology,396.99,1081559.0
2022-06-01,ORBIT,Financials,165.25,1151127.0
2022-06-01,PRISM,Healthcare,308.98,521642.0
2022-06-01,ZENITH,Energy,220.53,734515.0
2022-06-02,AURORA,Consumer,217.74,598942.0
2022-06-02,NOVA,Technology,401.19,1578077.0
2022-06-02,ORBIT,Financials,166.83,1522017.0
2022-06-02,PRISM,Healthcare,312.97,767451.0
2022-06-02,ZENITH,Energy,222.84,1465341.0
2022-06-03,AURORA,Consumer,217.46,1405388.0
2022-06-03,NOVA,Technology,391.94,1794082.0
2022-06-03,ORBIT,Financials,167.17,696884.0
2022-06-03,PRISM,Healthcare,312.72,713849.0
2022-06-03,ZENITH,Energy,218.1,1010931.0
2022-06-06,AURORA,Consumer,217.93,1319606.0
2022-06-06,NOVA,Technology,387.8,1663263.0
2022-06-06,ORBIT,Financials,167.33,765869.0
2022-06-06,PRISM,Healthcare,317.27,860220.0
2022-06-06,ZENITH,Energy,222.84,1623612.0
2022-06-07,AURORA,Consumer,220.91,882060.0
2022-06-07,NOVA,Technology,385.73,1417587.0
2022-06-07,ORBIT,Financials,166.07,749677.0
2022-06-07,PRISM,Healthcare,315.55,628254.0
2022-06-07,ZENITH,Energy,224.31,1169964.0
2022-06-08,AURORA,Consumer,217.76,737041.0
2022-06-08,NOVA,Technology,375.94,1019147.0
2022-06-08,ORBIT,Financials,170.21,1454689.0
2022-06-08,PRISM,Healthcare,313.57,1128585.0
2022-06-08,ZENITH,Energy,221.6,656038.0
2022-06-09,AURORA,Consumer,216.88,703367.0
2022-06-09,NOVA,Technology,386.87,1596303.0
2022-06-09,ORBIT,Financials,171.45,856307.0
2022-06-09,PRISM,Healthcare,314.4,487354.0
2022-06-09,ZENITH,Energy,225.58,1696970.0
2022-06-10,AURORA,Consumer,214.45,1204977.0
2022-06-10,NOVA,Technology,381.24,2153026.0
2022-06-10,ORBIT,Financials,170.86,983548.0
2022-06-10,PRISM,Healthcare,311.76,306973.0
2022-06-10,ZENITH,Energy,224.94,1171153.0
2022-06-13,AURORA,Consumer,212.85,1064809.0
2022-06-13,NOVA,Technology,386.58,1239526.0
2022-06-13,ORBIT,Financials,172.32,670624.0
2022-06-13,PRISM,Healthcare,312.24,905684.0
2022-06-13,ZENITH,Energy,222.04,1398971.0
2022-06-14,AURORA,Consumer,213.77,748458.0
2022-06-14,NOVA,Technology,380.95,1216444.0
2022-06-14,ORBIT,Financials,171.37,1688544.0
2022-06-14,PRISM,Healthcare,309.19,487059.0
2022-06-14,ZENITH,Energy,219.1,1519179.0
2022-06-15,AURORA,Consumer,214.29,1077949.0
2022-06-15,NOVA,Technology,371.6,2148827.0
2022-06-15,ORBIT,Financials,171.84,1503938.0
2022-06-15,PRISM,Healthcare,304.72,486711.0
2022-06-15,ZENITH,Energy,216.22,1045362.0
2022-06-16,AURORA,Consumer,211.63,1166775.0
2022-06-16,NOVA,Technology,361.84,1754981.0
2022-06-16,ORBIT,Financials,169.19,1220591.0
2022-06-16,PRISM,Healthcare,304.35,871368.0
2022-06-16,ZENITH,Energy,214.87,1362792.0
2022-06-17,AURORA,Consumer,209.23,1308840.0
2022-06-17,NOVA,Technology,367.34,1061487.0
2022-06-17,ORBIT,Financials,167.84,1474236.0
2022-06-17,PRISM,Healthcare,303.86,630159.0
2022-06-17,ZENITH,Energy,213.65,3799342.0
2022-06-20,AURORA,Consumer,210.47,1321494.0
2022-06-20,NOVA,Technology,361.45,1027162.0
2022-06-20,ORBIT,Financials,165.3,811292.0
2022-06-20,PRISM,Healthcare,300.34,730717.0
2022-06-20,ZENITH,Energy,205.62,1793305.0
2022-06-21,AURORA,Consumer,210.18,1602951.0
2022-06-21,NOVA,Technology,362.72,1052988.0
2022-06-21,ORBIT,Financials,165.18,1041882.0
2022-06-21,PRISM,Healthcare,302.62,816014.0
2022-06-21,ZENITH,Energy,210.1,1942474.0
2022-06-22,AURORA,Consumer,208.9,816053.0
2022-06-22,NOVA,Technology,355.97,1060108.0
2022-06-22,ORBIT,Financials,162.8,1018585.0
2022-06-22,PRISM,Healthcare,298.62,517975.0
2022-06-22,ZENITH,Energy,212.37,1159450.0
2022-06-23,AURORA,Consumer,212.17,1072860.0
2022-06-23,NOVA,Technology,368.79,907867.0
2022-06-23,ORBIT,Financials,163.7,1065090.0
2022-06-23,PRISM,Healthcare,298.27,667931.0
2022-06-23,ZENITH,Energy,217.95,860161.0
2022-06-24,AURORA,Consumer,213.86,963324.0
2022-06-24,NOVA,Technology,371.72,1003655.0
2022-06-24,ORBIT,Financials,162.35,1142308.0
2022-06-24,PRISM,Healthcare,297.91,807444.0
2022-06-24,ZENITH,Energy,213.6,1347741.0
2022-06-27,AURORA,Consumer,214.41,1654410.0
2022-06-27,NOVA,Technology,354.89,1288089.0
2022-06-27,ORBIT,Financials,160.79,669515.0
2022-06-27,PRISM,Healthcare,298.62,517049.0
2022-06-27,ZENITH,Energy,206.95,1252730.0
2022-06-28,AURORA,Consumer,214.52,820894.0
2022-06-28,NOVA,Technology,364.37,719507.0
2022-06-28,ORBIT,Financials,165.25,1017920.0
2022-06-28,PRISM,Healthcare,302.26,618854.0
2022-06-28,ZENITH,Energy,208.62,1022523.0
2022-06-29,AURORA,Consumer,216.92,1020131.0
2022-06-29,NOVA,Technology,366.09,2271924.0
2022-06-29,ORBIT,Financials,163.66,992453.0
2022-06-29,PRISM,Healthcare,300.16,703532.0
2022-06-29,ZENITH,Energy,207.83,1033929.0
2022-06-30,AURORA,Consumer,219.3,1010325.0
2022-06-30,NOVA,Technology,376.4,799002.0
2022-06-30,ORBIT,Financials,165.67,1240173.0
2022-06-30,PRISM,Healthcare,296.03,940621.0
2022-06-30,ZENITH,Energy,207.98,2063086.0
2022-07-01,AURORA,Consumer,218.78,568626.0
2022-07-01,NOVA,Technology,367.72,4059375.0
2022-07-01,ORBIT,Financials,165.18,664064.0
2022-07-01,PRISM,Healthcare,297.6,1109139.0
2022-07-01,ZENITH,Energy,212.9,1508592.0
2022-07-04,AURORA,Consumer,221.41,812903.0
2022-07-04,NOVA,Technology,369.14,1116119.0
2022-07-04,ORBIT,Financials,165.07,686446.0
2022-07-04,PRISM,Healthcare,297.42,663059.0
2022-07-04,ZENITH,Energy,211.95,1353542.0
2022-07-05,AURORA,Consumer,221.35,597864.0
2022-07-05,NOVA,Technology,366.39,1178703.0
2022-07-05,ORBIT,Financials,161.18,965773.0
2022-07-05,PRISM,Healthcare,292.01,535248.0
2022-07-05,ZENITH,Energy,214.1,1015859.0
2022-07-06,AURORA,Consumer,222.84,1029142.0
2022-07-06,NOVA,Technology,363.24,1373144.0
2022-07-06,ORBIT,Financials,165.84,781143.0
2022-07-06,PRISM,Healthcare,292.12,1391458.0
2022-07-06,ZENITH,Energy,211.01,1237627.0
2022-07-07,AURORA,Consumer,225.9,648295.0
2022-07-07,NOVA,Technology,364.46,985719.0
2022-07-07,ORBIT,Financials,164.43,1488110.0
2022-07-07,PRISM,Healthcare,289.0,957416.0
2022-07-07,ZENITH,Energy,209.91,1033753.0
2022-07-08,AURORA,Consumer,219.59,928099.0
2022-07-08,NOVA,Technology,354.06,1559107.0
2022-07-08,ORBIT,Financials,161.66,647964.0
2022-07-08,PRISM,Healthcare,288.23,607134.0
2022-07-08,ZENITH,Energy,210.06,1387723.0
2022-07-11,AURORA,Consumer,220.51,627278.0
2022-07-11,NOVA,Technology,349.68,2049414.0
2022-07-11,ORBIT,Financials,159.85,1083440.0
2022-07-11,PRISM,Healthcare,289.69,406179.0
2022-07-11,ZENITH,Energy,210.27,927355.0
2022-07-12,AURORA,Consumer,224.89,1241874.0
2022-07-12,NOVA,Technology,362.16,992660.0
2022-07-12,ORBIT,Financials,161.97,820624.0
2022-07-12,PRISM,Healthcare,294.11,937422.0
2022-07-12,ZENITH,Energy,212.85,1230912.0
2022-07-13,AURORA,Consumer,231.99,984098.0
2022-07-13,NOVA,Technology,372.21,1940590.0
2022-07-13,ORBIT,Financials,163.25,803364.0
2022-07-13,PRISM,Healthcare,292.35,1008215.0
2022-07-13,ZENITH,Energy,215.59,1849252.0
2022-07-14,AURORA,Consumer,231.89,729147.0
2022-07-14,NOVA,Technology,368.38,1199016.0
2022-07-14,ORBIT,Financials,163.38,2369796.0
2022-07-14,PRISM,Healthcare,291.02,916420.0
2022-07-14,ZENITH,Energy,210.19,1377778.0
2022-07-15,AURORA,Consumer,229.95,626940.0
2022-07-15,NOVA,Technology,359.33,1020835.0
2022-07-15,ORBIT,Financials,162.11,1550435.0
2022-07-15,PRISM,Healthcare,292.52,730452.0
2022-07-15,ZENITH,Energy,212.41,1598220.0
2022-07-18,AURORA,Consumer,232.86,1128171.0
2022-07-18,NOVA,Technology,359.99,1575842.0
2022-07-18,ORBIT,Financials,162.65,764291.0
2022-07-18,PRISM,Healthcare,291.82,608708.0
2022-07-18,ZENITH,Energy,209.16,1420853.0
2022-07-19,AURORA,Consumer,231.91,737151.0
2022-07-19,NOVA,Technology,356.91,1127902.0
2022-07-19,ORBIT,Financials,161.26,1396198.0
2022-07-19,PRISM,Healthcare,286.41,876187.0
2022-07-19,ZENITH,Energy,208.85,1386977.0
2022-07-20,AURORA,Consumer,232.8,1060404.0
2022-07-20,NOVA,Technology,362.67,1644673.0
2022-07-20,ORBIT,Financials,162.23,775532.0
2022-07-20,PRISM,Healthcare,286.94,343396.0
2022-07-20,ZENITH,Energy,204.67,776329.0
2022-07-21,AURORA,Consumer,228.97,370588.0
2022-07-21,NOVA,Technology,366.12,1817333.0
2022-07-21,ORBIT,Financials,163.96,1099866.0
2022-07-21,PRISM,Healthcare,286.41,889516.0
2022-07-21,ZENITH,Energy,200.31,964632.0
2022-07-22,AURORA,Consumer,228.39,989970.0
2022-07-22,NOVA,Technology,374.87,857873.0
2022-07-22,ORBIT,Financials,162.49,1202180.0
2022-07-22,PRISM,Healthcare,285.64,766742.0
2022-07-22,ZENITH,Energy,197.93,2064404.0
2022-07-25,AURORA,Consumer,224.64,591855.0
2022-07-25,NOVA,Technology,372.76,1457953.0
2022-07-25,ORBIT,Financials,162.25,948999.0
2022-07-25,PRISM,Healthcare,280.61,639307.0
2022-07-25,ZENITH,Energy,192.38,894854.0
2022-07-26,AURORA,Consumer,222.6,914708.0
2022-07-26,NOVA,Technology,364.65,1442960.0
2022-07-26,ORBIT,Financials,159.91,1181980.0
2022-07-26,PRISM,Healthcare,273.65,427914.0
2022-07-26,ZENITH,Energy,191.54,1374315.0
2022-07-27,AURORA,Consumer,218.49,1525969.0
2022-07-27,NOVA,Technology,349.81,1177284.0
2022-07-27,ORBIT,Financials,155.24,726819.0
2022-07-27,PRISM,Healthcare,268.59,694992.0
2022-07-27,ZENITH,Energy,188.0,947880.0
2022-07-28,AURORA,Consumer,217.82,1764527.0
2022-07-28,NOVA,Technology,351.18,1307429.0
2022-07-28,ORBIT,Financials,155.66,1483479.0
2022-07-28,PRISM,Healthcare,271.3,672311.0
2022-07-28,ZENITH,Energy,187.11,998353.0
2022-07-29,AURORA,Consumer,210.61,1023284.0
2022-07-29,NOVA,Technology,340.05,1849257.0
2022-07-29,ORBIT,Financials,154.45,1940832.0
2022-07-29,PRISM,Healthcare,270.55,496422.0
2022-07-29,ZENITH,Energy,187.95,1156963.0
2022-08-01,AURORA,Consumer,211.01,779202.0
2022-08-01,NOVA,Technology,332.41,1627460.0
2022-08-01,ORBIT,Financials,152.25,2280726.0
2022-08-01,PRISM,Healthcare,266.75,839220.0
2022-08-01,ZENITH,Energy,185.31,1047624.0
2022-08-02,AURORA,Consumer,208.84,1379191.0
2022-08-02,NOVA,Technology,330.53,1792299.0
2022-08-02,ORBIT,Financials,148.12,1549072.0
2022-08-02,PRISM,Healthcare,262.56,426790.0
2022-08-02,ZENITH,Energy,182.6,906692.0
2022-08-03,AURORA,Consumer,207.14,683615.0
2022-08-03,NOVA,Technology,317.79,1492769.0
2022-08-03,ORBIT,Financials,143.83,2661562.0
2022-08-03,PRISM,Healthcare,262.23,496972.0
2022-08-03,ZENITH,Energy,174.49,1965611.0
2022-08-04,AURORA,Consumer,207.61,891638.0
2022-08-04,NOVA,Technology,319.58,906822.0
2022-08-04,ORBIT,Financials,144.1,1422957.0
2022-08-04,PRISM,Healthcare,267.04,931162.0
2022-08-04,ZENITH,Energy,175.82,1365056.0
2022-08-05,AURORA,Consumer,206.94,793804.0
2022-08-05,NOVA,Technology,312.23,1114812.0
2022-08-05,ORBIT,Financials,145.09,1151294.0
2022-08-05,PRISM,Healthcare,266.79,667672.0
2022-08-05,ZENITH,Energy,180.41,2715102.0
2022-08-08,AURORA,Consumer,206.31,1071073.0
2022-08-08,NOVA,Technology,310.11,1369095.0
2022-08-08,ORBIT,Financials,145.02,738392.0
2022-08-08,PRISM,Healthcare,263.98,569902.0
2022-08-08,ZENITH,Energy,180.0,998956.0
2022-08-09,AURORA,Consumer,204.94,1051122.0
2022-08-09,NOVA,Technology,305.44,1551381.0
2022-08-09,ORBIT,Financials,144.15,805391.0
2022-08-09,PRISM,Healthcare,263.47,572436.0
2022-08-09,ZENITH,Energy,178.76,561380.0
2022-08-10,AURORA,Consumer,204.53,843575.0
2022-08-10,NOVA,Technology,310.61,1542780.0
2022-08-10,ORBIT,Financials,142.64,1519559.0
2022-08-10,PRISM,Healthcare,264.54,936935.0
2022-08-10,ZENITH,Energy,178.36,820677.0
2022-08-11,AURORA,Consumer,199.62,647258.0
2022-08-11,NOVA,Technology,298.91,1117383.0
2022-08-11,ORBIT,Financials,144.54,1312196.0
2022-08-11,PRISM,Healthcare,269.27,598968.0
2022-08-11,ZENITH,Energy,179.94,2559365.0
2022-08-12,AURORA,Consumer,201.74,755672.0
2022-08-12,NOVA,Technology,300.95,1033683.0
2022-08-12,ORBIT,Financials,141.46,663083.0
2022-08-12,PRISM,Healthcare,267.18,702386.0
2022-08-12,ZENITH,Energy,176.36,704480.0
2022-08-15,AURORA,Consumer,202.96,749564.0
2022-08-15,NOVA,Technology,289.5,935606.0
2022-08-15,ORBIT,Financials,137.51,1081907.0
2022-08-15,PRISM,Healthcare,265.45,984380.0
2022-08-15,ZENITH,Energy,173.61,1947884.0
2022-08-16,AURORA,Consumer,201.36,1184444.0
2022-08-16,NOVA,Technology,290.17,1780676.0
2022-08-16,ORBIT,Financials,140.63,1220538.0
2022-08-16,PRISM,Healthcare,269.71,496133.0
2022-08-16,ZENITH,Energy,179.44,2278288.0
2022-08-17,AURORA,Consumer,203.52,698220.0
2022-08-17,NOVA,Technology,301.66,1499387.0
2022-08-17,ORBIT,Financials,141.14,1143023.0
2022-08-17,PRISM,Healthcare,266.87,636268.0
2022-08-17,ZENITH,Energy,183.49,2014677.0
2022-08-18,AURORA,Consumer,203.77,2667007.0
2022-08-18,NOVA,Technology,306.14,757197.0
2022-08-18,ORBIT,Financials,141.9,1430987.0
2022-08-18,PRISM,Healthcare,270.07,417976.0
2022-08-18,ZENITH,Energy,186.9,1056381.0
2022-08-19,AURORA,Consumer,206.16,1024556.0
2022-08-19,NOVA,Technology,311.22,1800245.0
2022-08-19,ORBIT,Financials,143.98,1298106.0
2022-08-19,PRISM,Healthcare,272.57,1154026.0
2022-08-19,ZENITH,Energy,185.19,2171345.0
2022-08-22,AURORA,Consumer,205.37,909433.0
2022-08-22,NOVA,Technology,310.76,1367250.0
2022-08-22,ORBIT,Financials,141.92,1127188.0
2022-08-22,PRISM,Healthcare,267.7,1077824.0
2022-08-22,ZENITH,Energy,186.87,1827468.0
2022-08-23,AURORA,Consumer,208.08,918426.0
2022-08-23,NOVA,Technology,324.04,1344839.0
2022-08-23,ORBIT,Financials,143.71,1061748.0
2022-08-23,PRISM,Healthcare,276.72,573046.0
2022-08-23,ZENITH,Energy,188.2,876910.0
2022-08-24,AURORA,Consumer,204.76,911573.0
2022-08-24,NOVA,Technology,312.88,2362784.0
2022-08-24,ORBIT,Financials,140.83,772781.0
2022-08-24,PRISM,Healthcare,273.04,626041.0
2022-08-24,ZENITH,Energy,185.28,1443584.0
2022-08-25,AURORA,Consumer,201.27,591348.0
2022-08-25,NOVA,Technology,324.93,1165505.0
2022-08-25,ORBIT,Financials,140.51,1211007.0
2022-08-25,PRISM,Healthcare,275.04,746647.0
2022-08-25,ZENITH,Energy,189.59,660981.0
2022-08-26,AURORA,Consumer,203.88,1499713.0
2022-08-26,NOVA,Technology,331.97,1288488.0
2022-08-26,ORBIT,Financials,144.53,1096695.0
2022-08-26,PRISM,Healthcare,280.48,1337901.0
2022-08-26,ZENITH,Energy,188.48,1547169.0
2022-08-29,AURORA,Consumer,201.52,1489464.0
2022-08-29,NOVA,Technology,327.44,1150584.0
2022-08-29,ORBIT,Financials,145.44,1054073.0
2022-08-29,PRISM,Healthcare,280.26,457265.0
2022-08-29,ZENITH,Energy,186.79,1508393.0
2022-08-30,AURORA,Consumer,202.18,684577.0
2022-08-30,NOVA,Technology,338.79,1696824.0
2022-08-30,ORBIT,Financials,146.22,1021796.0
2022-08-30,PRISM,Healthcare,280.81,874924.0
2022-08-30,ZENITH,Energy,184.4,1549800.0
2022-08-31,AURORA,Consumer,199.51,741123.0
2022-08-31,NOVA,Technology,344.51,1165013.0
2022-08-31,ORBIT,Financials,143.64,754841.0
2022-08-31,PRISM,Healthcare,281.81,1078046.0
2022-08-31,ZENITH,Energy,182.71,682137.0
2022-09-01,AURORA,Consumer,201.8,1249552.0
2022-09-01,NOVA,Technology,350.72,1602803.0
2022-09-01,ORBIT,Financials,143.65,844581.0
2022-09-01,PRISM,Healthcare,284.59,635993.0
2022-09-01,ZENITH,Energy,187.39,973048.0
2022-09-02,AURORA,Consumer,201.36,1575315.0
2022-09-02,NOVA,Technology,357.3,715024.0
2022-09-02,ORBIT,Financials,144.36,1129873.0
2022-09-02,PRISM,Healthcare,285.56,672504.0
2022-09-02,ZENITH,Energy,188.96,1523877.0
2022-09-05,AURORA,Consumer,206.4,1319174.0
2022-09-05,NOVA,Technology,368.03,2292907.0
2022-09-05,ORBIT,Financials,150.78,846643.0
2022-09-05,PRISM,Healthcare,290.03,456232.0
2022-09-05,ZENITH,Energy,196.06,1168899.0
2022-09-06,AURORA,Consumer,205.86,1265803.0
2022-09-06,NOVA,Technology,370.82,893070.0
2022-09-06,ORBIT,Financials,152.49,831951.0
2022-09-06,PRISM,Healthcare,288.63,1020171.0
2022-09-06,ZENITH,Energy,195.88,762451.0
2022-09-07,AURORA,Consumer,202.36,1283633.0
2022-09-07,NOVA,Technology,369.67,851825.0
2022-09-07,ORBIT,Financials,152.88,807933.0
2022-09-07,PRISM,Healthcare,292.95,905683.0
2022-09-07,ZENITH,Energy,191.39,1010129.0
2022-09-08,AURORA,Consumer,199.73,630585.0
2022-09-08,NOVA,Technology,361.7,1132992.0
2022-09-08,ORBIT,Financials,154.76,1123055.0
2022-09-08,PRISM,Healthcare,293.56,776300.0
2022-09-08,ZENITH,Energy,192.82,826108.0
2022-09-09,AURORA,Consumer,201.61,468028.0
2022-09-09,NOVA,Technology,361.3,1314826.0
2022-09-09,ORBIT,Financials,156.44,973009.0
2022-09-09,PRISM,Healthcare,296.02,891236.0
2022-09-09,ZENITH,Energy,195.32,1944932.0
2022-09-12,AURORA,Consumer,198.75,560531.0
2022-09-12,NOVA,Technology,355.63,686139.0
2022-09-12,ORBIT,Financials,159.08,1273831.0
2022-09-12,PRISM,Healthcare,290.38,759286.0
2022-09-12,ZENITH,Energy,197.14,1055324.0
2022-09-13,AURORA,Consumer,199.29,1290858.0
2022-09-13,NOVA,Technology,346.9,2095831.0
2022-09-13,ORBIT,Financials,158.26,1056785.0
2022-09-13,PRISM,Healthcare,287.13,560458.0
2022-09-13,ZENITH,Energy,196.69,666659.0
2022-09-14,AURORA,Consumer,199.23,785486.0
2022-09-14,NOVA,Technology,345.88,1425616.0
2022-09-14,ORBIT,Financials,159.34,1630571.0
2022-09-14,PRISM,Healthcare,281.09,971659.0
2022-09-14,ZENITH,Energy,203.07,2406218.0
2022-09-15,AURORA,Consumer,196.46,721615.0
2022-09-15,NOVA,Technology,341.53,1291705.0
2022-09-15,ORBIT,Financials,157.48,1061490.0
2022-09-15,PRISM,Healthcare,283.31,794578.0
2022-09-15,ZENITH,Energy,201.19,800683.0
2022-09-16,AURORA,Consumer,197.87,776225.0
2022-09-16,NOVA,Technology,340.74,1111553.0
2022-09-16,ORBIT,Financials,159.05,1123869.0
2022-09-16,PRISM,Healthcare,284.09,717252.0
2022-09-16,ZENITH,Energy,202.68,1159892.0
2022-09-19,AURORA,Consumer,201.89,1398657.0
2022-09-19,NOVA,Technology,341.83,2238488.0
2022-09-19,ORBIT,Financials,161.93,1244675.0
2022-09-19,PRISM,Healthcare,286.86,454865.0
2022-09-19,ZENITH,Energy,204.18,1025125.0
2022-09-20,AURORA,Consumer,203.85,1043124.0
2022-09-20,NOVA,Technology,341.92,1342834.0
2022-09-20,ORBIT,Financials,163.33,890018.0
2022-09-20,PRISM,Healthcare,290.89,462276.0
2022-09-20,ZENITH,Energy,205.04,1319744.0
2022-09-21,AURORA,Consumer,205.25,1521718.0
2022-09-21,NOVA,Technology,333.01,1944896.0
2022-09-21,ORBIT,Financials,159.49,814798.0
2022-09-21,PRISM,Healthcare,283.79,608264.0
2022-09-21,ZENITH,Energy,203.75,925835.0
2022-09-22,AURORA,Consumer,208.32,834843.0
2022-09-22,NOVA,Technology,349.73,1248731.0
2022-09-22,ORBIT,Financials,161.88,1108064.0
2022-09-22,PRISM,Healthcare,284.47,585742.0
2022-09-22,ZENITH,Energy,208.08,1026225.0
2022-09-23,AURORA,Consumer,208.92,966924.0
2022-09-23,NOVA,Technology,364.07,701823.0
2022-09-23,ORBIT,Financials,164.93,1383905.0
2022-09-23,PRISM,Healthcare,284.04,495406.0
2022-09-23,ZENITH,Energy,210.93,812952.0
2022-09-26,AURORA,Consumer,211.84,924879.0
2022-09-26,NOVA,Technology,368.56,1704674.0
2022-09-26,ORBIT,Financials,167.65,1205876.0
2022-09-26,PRISM,Healthcare,282.36,586287.0
2022-09-26,ZENITH,Energy,207.66,1047114.0
2022-09-27,AURORA,Consumer,211.42,740965.0
2022-09-27,NOVA,Technology,372.38,1903365.0
2022-09-27,ORBIT,Financials,171.92,721734.0
2022-09-27,PRISM,Healthcare,284.41,537452.0
2022-09-27,ZENITH,Energy,210.23,1644661.0
2022-09-28,AURORA,Consumer,213.05,658898.0
2022-09-28,NOVA,Technology,364.74,2652829.0
2022-09-28,ORBIT,Financials,170.25,773307.0
2022-09-28,PRISM,Healthcare,282.06,616843.0
2022-09-28,ZENITH,Energy,208.01,793375.0
2022-09-29,AURORA,Consumer,213.45,715705.0
2022-09-29,NOVA,Technology,368.35,647451.0
2022-09-29,ORBIT,Financials,173.41,706804.0
2022-09-29,PRISM,Healthcare,284.4,780919.0
2022-09-29,ZENITH,Energy,206.72,633330.0
2022-09-30,AURORA,Consumer,218.39,805872.0
2022-09-30,NOVA,Technology,374.77,2076231.0
2022-09-30,ORBIT,Financials,175.68,816633.0
2022-09-30,PRISM,Healthcare,286.48,664072.0
2022-09-30,ZENITH,Energy,209.03,1211960.0
2022-10-03,AURORA,Consumer,217.92,624848.0
2022-10-03,NOVA,Technology,374.65,1660763.0
2022-10-03,ORBIT,Financials,177.27,1338348.0
2022-10-03,PRISM,Healthcare,286.34,1070965.0
2022-10-03,ZENITH,Energy,209.42,2389773.0
2022-10-04,AURORA,Consumer,218.84,1422146.0
2022-10-04,NOVA,Technology,366.86,942261.0
2022-10-04,ORBIT,Financials,180.94,776745.0
2022-10-04,PRISM,Healthcare,287.94,401933.0
2022-10-04,ZENITH,Energy,212.22,858255.0
2022-10-05,AURORA,Consumer,218.86,1099584.0
2022-10-05,NOVA,Technology,368.24,1593759.0
2022-10-05,ORBIT,Financials,180.4,625742.0
2022-10-05,PRISM,Healthcare,289.93,1085613.0
2022-10-05,ZENITH,Energy,214.69,1063538.0
2022-10-06,AURORA,Consumer,220.43,609923.0
2022-10-06,NOVA,Technology,360.79,1402619.0
2022-10-06,ORBIT,Financials,179.21,1641671.0
2022-10-06,PRISM,Healthcare,284.3,583398.0
2022-10-06,ZENITH,Energy,217.68,1251410.0
2022-10-07,AURORA,Consumer,223.35,861621.0
2022-10-07,NOVA,Technology,378.91,1841989.0
2022-10-07,ORBIT,Financials,182.13,1147359.0
2022-10-07,PRISM,Healthcare,286.38,977967.0
2022-10-07,ZENITH,Energy,219.39,1375457.0
2022-10-10,AURORA,Consumer,224.9,827243.0
2022-10-10,NOVA,Technology,382.07,1983373.0
2022-10-10,ORBIT,Financials,183.15,628590.0
2022-10-10,PRISM,Healthcare,290.9,876566.0
2022-10-10,ZENITH,Energy,220.55,2639949.0
2022-10-11,AURORA,Consumer,226.07,1320266.0
2022-10-11,NOVA,Technology,381.31,1306152.0
2022-10-11,ORBIT,Financials,185.45,774955.0
2022-10-11,PRISM,Healthcare,289.29,776889.0
2022-10-11,ZENITH,Energy,214.42,1769456.0
2022-10-12,AURORA,Consumer,221.34,857773.0
2022-10-12,NOVA,Technology,379.58,1171596.0
2022-10-12,ORBIT,Financials,182.57,966481.0
2022-10-12,PRISM,Healthcare,287.98,382278.0
2022-10-12,ZENITH,Energy,211.86,1215103.0
2022-10-13,AURORA,Consumer,222.75,1050044.0
2022-10-13,NOVA,Technology,383.95,2817445.0
2022-10-13,ORBIT,Financials,183.84,1162379.0
2022-10-13,PRISM,Healthcare,289.31,380524.0
2022-10-13,ZENITH,Energy,218.17,1856177.0
2022-10-14,AURORA,Consumer,223.67,673153.0
2022-10-14,NOVA,Technology,387.83,2786772.0
2022-10-14,ORBIT,Financials,185.17,1626043.0
2022-10-14,PRISM,Healthcare,294.61,740278.0
2022-10-14,ZENITH,Energy,221.06,1305117.0
2022-10-17,AURORA,Consumer,227.22,346117.0
2022-10-17,NOVA,Technology,382.68,1202103.0
2022-10-17,ORBIT,Financials,184.59,948042.0
2022-10-17,PRISM,Healthcare,297.61,1081120.0
2022-10-17,ZENITH,Energy,222.33,1207158.0
2022-10-18,AURORA,Consumer,228.66,1341296.0
2022-10-18,NOVA,Technology,386.82,1109614.0
2022-10-18,ORBIT,Financials,185.76,994845.0
2022-10-18,PRISM,Healthcare,298.96,1011290.0
2022-10-18,ZENITH,Energy,221.22,1072985.0
2022-10-19,AURORA,Consumer,225.64,603597.0
2022-10-19,NOVA,Technology,388.25,1550267.0
2022-10-19,ORBIT,Financials,186.17,1061184.0
2022-10-19,PRISM,Healthcare,295.39,601825.0
2022-10-19,ZENITH,Energy,215.91,952310.0
2022-10-20,AURORA,Consumer,229.03,2086389.0
2022-10-20,NOVA,Technology,377.02,1693085.0
2022-10-20,ORBIT,Financials,184.28,841584.0
2022-10-20,PRISM,Healthcare,295.34,590040.0
2022-10-20,ZENITH,Energy,216.3,789737.0
2022-10-21,AURORA,Consumer,228.93,964617.0
2022-10-21,NOVA,Technology,379.28,1301262.0
2022-10-21,ORBIT,Financials,187.04,748422.0
2022-10-21,PRISM,Healthcare,295.46,820628.0
2022-10-21,ZENITH,Energy,218.73,1180698.0
2022-10-24,AURORA,Consumer,224.58,1071544.0
2022-10-24,NOVA,Technology,374.52,1881497.0
2022-10-24,ORBIT,Financials,182.87,1116165.0
