date,city,region,temperature_max_c,temperature_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition,temperature_mean_c,temperature_range_c,year,month_num,month,day_of_year,season,heavy_rain_day,heatwave_day,cold_day,high_wind_day,extreme_event
2022-09-01,Chennai,South,34.6,26.3,8.8,51.3,9.4,Light Rain,30.450000000000003,8.3,2022,9,September,244,Monsoon,False,False,False,False,False
2022-09-01,Delhi,North,37.5,25.8,7.4,80.3,19.8,Light Rain,31.65,11.7,2022,9,September,244,Monsoon,False,False,False,False,False
2022-09-01,Jaipur,Northwest,37.6,26.6,75.6,69.5,18.3,Heavy Rain,32.1,11.0,2022,9,September,244,Monsoon,True,False,False,False,True
2022-09-01,Kolkata,East,34.8,28.2,47.2,90.0,16.4,Rain,31.5,6.599999999999998,2022,9,September,244,Monsoon,False,False,False,False,False
2022-09-01,Mumbai,West,33.2,24.6,16.3,90.7,12.2,Rain,28.900000000000002,8.600000000000001,2022,9,September,244,Monsoon,False,False,False,False,False
2022-09-02,Bengaluru,South,27.6,19.8,0.0,61.0,15.5,Clear,23.700000000000003,7.800000000000001,2022,9,September,245,Monsoon,False,False,False,False,False
2022-09-02,Chennai,South,34.9,29.1,15.1,60.9,13.6,Rain,32.0,5.799999999999997,2022,9,September,245,Monsoon,False,False,False,False,False
2022-09-02,Delhi,North,41.7,29.7,81.5,75.5,11.3,Heavy Rain,35.7,12.000000000000004,2022,9,September,245,Monsoon,True,True,False,False,True
2022-09-02,Jaipur,Northwest,39.0,24.4,0.0,70.4,13.1,Clear,31.7,14.600000000000001,2022,9,September,245,Monsoon,False,False,False,False,False
2022-09-02,Kolkata,East,33.9,28.7,12.6,75.8,19.4,Rain,31.299999999999997,5.199999999999999,2022,9,September,245,Monsoon,False,False,False,False,False
2022-09-02,Mumbai,West,32.2,26.2,71.1,86.6,20.0,Heavy Rain,29.200000000000003,6.0000000000000036,2022,9,September,245,Monsoon,True,False,False,False,True
2022-09-03,Bengaluru,South,28.9,21.4,0.0,69.8,2.8,Clear,25.15,7.5,2022,9,September,246,Monsoon,False,False,False,False,False
2022-09-03,Chennai,South,34.2,26.2,0.0,57.6,7.5,Clear,30.200000000000003,8.000000000000004,2022,9,September,246,Monsoon,False,False,False,False,False
2022-09-03,Delhi,North,39.5,28.8,23.4,82.5,11.9,Rain,34.15,10.7,2022,9,September,246,Monsoon,False,False,False,False,False
2022-09-03,Jaipur,Northwest,38.1,28.1,51.2,80.0,23.8,Rain,33.1,10.0,2022,9,September,246,Monsoon,False,False,False,False,False
2022-09-03,Kolkata,East,32.2,24.4,15.0,72.2,11.9,Rain,28.3,7.800000000000004,2022,9,September,246,Monsoon,False,False,False,False,False
2022-09-03,Mumbai,West,30.8,22.5,127.4,87.1,26.2,Heavy Rain,26.65,8.3,2022,9,September,246,Monsoon,True,False,False,False,True
2022-09-04,Bengaluru,South,29.1,22.5,27.1,69.1,18.6,Rain,25.8,6.600000000000001,2022,9,September,247,Monsoon,False,False,False,False,False
2022-09-04,Chennai,South,32.5,27.5,4.4,55.9,8.9,Light Rain,30.0,5.0,2022,9,September,247,Monsoon,False,False,False,False,False
2022-09-04,Delhi,North,38.3,29.4,79.9,81.2,6.5,Heavy Rain,33.849999999999994,8.899999999999999,2022,9,September,247,Monsoon,True,False,False,False,True
2022-09-04,Jaipur,Northwest,38.3,27.6,7.0,76.8,15.0,Light Rain,32.95,10.699999999999996,2022,9,September,247,Monsoon,False,False,False,False,False
2022-09-04,Kolkata,East,32.5,26.4,0.0,69.1,7.0,Clear,29.45,6.100000000000001,2022,9,September,247,Monsoon,False,False,False,False,False
2022-09-04,Mumbai,West,31.5,24.6,35.5,77.4,10.6,Rain,28.05,6.899999999999999,2022,9,September,247,Monsoon,False,False,False,False,False
2022-09-05,Bengaluru,South,29.0,20.9,0.0,51.2,2.6,Clear,24.95,8.100000000000001,2022,9,September,248,Monsoon,False,False,False,False,False
2022-09-05,Chennai,South,33.7,28.7,0.0,52.3,9.9,Clear,31.200000000000003,5.0000000000000036,2022,9,September,248,Monsoon,False,False,False,False,False
2022-09-05,Delhi,North,35.3,25.2,74.9,87.9,7.8,Heavy Rain,30.25,10.099999999999998,2022,9,September,248,Monsoon,True,False,False,False,True
2022-09-05,Jaipur,Northwest,35.0,23.3,63.2,61.2,12.0,Rain,29.15,11.7,2022,9,September,248,Monsoon,False,False,False,False,False
2022-09-05,Kolkata,East,34.7,28.0,0.0,72.4,13.7,Clear,31.35,6.700000000000003,2022,9,September,248,Monsoon,False,False,False,False,False
2022-09-05,Mumbai,West,30.1,22.6,59.8,76.1,18.2,Rain,26.35,7.5,2022,9,September,248,Monsoon,False,False,False,False,False
2022-09-06,Bengaluru,South,30.9,24.6,0.0,44.9,17.4,Clear,27.75,6.299999999999997,2022,9,September,249,Monsoon,False,False,False,False,False
2022-09-06,Chennai,South,34.7,25.7,0.0,54.9,15.9,Clear,30.200000000000003,9.000000000000004,2022,9,September,249,Monsoon,False,False,False,False,False
2022-09-06,Delhi,North,38.2,27.1,61.7,86.4,18.1,Rain,32.650000000000006,11.100000000000001,2022,9,September,249,Monsoon,False,False,False,False,False
2022-09-06,Jaipur,Northwest,37.1,29.3,75.6,84.0,18.9,Heavy Rain,33.2,7.800000000000001,2022,9,September,249,Monsoon,True,False,False,False,True
2022-09-06,Kolkata,East,33.0,25.5,24.1,82.2,6.1,Rain,29.25,7.5,2022,9,September,249,Monsoon,False,False,False,False,False
2022-09-06,Mumbai,West,36.3,29.2,180.7,69.6,17.6,Heavy Rain,32.75,7.099999999999998,2022,9,September,249,Monsoon,True,False,False,False,True
2022-09-07,Bengaluru,South,25.3,18.9,19.9,57.3,8.2,Rain,22.1,6.400000000000002,2022,9,September,250,Monsoon,False,False,False,False,False
2022-09-07,Chennai,South,33.4,26.1,19.6,68.5,16.2,Rain,29.75,7.299999999999997,2022,9,September,250,Monsoon,False,False,False,False,False
2022-09-07,Delhi,North,40.2,27.3,0.0,59.6,3.1,Clear,33.75,12.900000000000002,2022,9,September,250,Monsoon,False,True,False,False,True
2022-09-07,Jaipur,Northwest,43.7,31.7,26.6,73.0,24.8,Rain,37.7,12.000000000000004,2022,9,September,250,Monsoon,False,True,False,False,True
2022-09-07,Kolkata,East,31.5,26.1,116.2,67.0,10.8,Heavy Rain,28.8,5.399999999999999,2022,9,September,250,Monsoon,True,False,False,False,True
2022-09-07,Mumbai,West,31.0,24.5,9.9,74.7,18.9,Light Rain,27.75,6.5,2022,9,September,250,Monsoon,False,False,False,False,False
2022-09-08,Bengaluru,South,28.7,22.6,0.0,43.3,7.1,Clear,25.65,6.099999999999998,2022,9,September,251,Monsoon,False,False,False,False,False
2022-09-08,Chennai,South,34.9,29.9,0.0,52.3,13.9,Clear,32.4,5.0,2022,9,September,251,Monsoon,False,False,False,False,False
2022-09-08,Delhi,North,33.9,24.4,42.3,85.3,18.1,Rain,29.15,9.5,2022,9,September,251,Monsoon,False,False,False,False,False
2022-09-08,Jaipur,Northwest,37.3,27.6,0.0,72.0,8.6,Clear,32.45,9.699999999999996,2022,9,September,251,Monsoon,False,False,False,False,False
2022-09-08,Kolkata,East,34.1,28.9,21.0,78.3,17.4,Rain,31.5,5.200000000000003,2022,9,September,251,Monsoon,False,False,False,False,False
2022-09-08,Mumbai,West,33.5,28.1,38.9,72.2,9.8,Rain,30.8,5.399999999999999,2022,9,September,251,Monsoon,False,False,False,False,False
2022-09-09,Bengaluru,South,27.7,21.8,0.0,61.5,10.4,Clear,24.75,5.899999999999999,2022,9,September,252,Monsoon,False,False,False,False,False
2022-09-09,Chennai,South,30.5,25.0,0.0,69.9,2.3,Clear,27.75,5.5,2022,9,September,252,Monsoon,False,False,False,False,False
2022-09-09,Delhi,North,39.9,29.8,64.4,91.9,9.2,Rain,34.85,10.099999999999998,2022,9,September,252,Monsoon,False,False,False,False,False
2022-09-09,Jaipur,Northwest,36.7,25.8,89.7,76.6,13.2,Heavy Rain,31.25,10.900000000000002,2022,9,September,252,Monsoon,True,False,False,False,True
2022-09-09,Kolkata,East,34.7,26.3,111.7,85.0,11.7,Heavy Rain,30.5,8.400000000000002,2022,9,September,252,Monsoon,True,False,False,False,True
2022-09-09,Mumbai,West,33.4,27.8,66.0,91.2,9.3,Heavy Rain,30.6,5.599999999999998,2022,9,September,252,Monsoon,True,False,False,False,True
2022-09-10,Bengaluru,South,24.2,18.5,0.0,48.4,20.9,Clear,21.35,5.699999999999999,2022,9,September,253,Monsoon,False,False,False,False,False
2022-09-10,Chennai,South,29.4,24.3,0.0,57.6,8.0,Clear,26.85,5.099999999999998,2022,9,September,253,Monsoon,False,False,False,False,False
2022-09-10,Delhi,North,34.3,24.2,270.4,87.4,18.4,Heavy Rain,29.25,10.099999999999998,2022,9,September,253,Monsoon,True,False,False,False,True
2022-09-10,Jaipur,Northwest,37.9,27.5,22.0,88.2,14.6,Rain,32.7,10.399999999999999,2022,9,September,253,Monsoon,False,False,False,False,False
2022-09-10,Kolkata,East,30.4,25.2,103.1,65.6,20.7,Heavy Rain,27.799999999999997,5.199999999999999,2022,9,September,253,Monsoon,True,False,False,False,True
2022-09-10,Mumbai,West,34.9,27.6,109.3,90.0,16.2,Heavy Rain,31.25,7.299999999999997,2022,9,September,253,Monsoon,True,False,False,False,True
2022-09-11,Bengaluru,South,25.7,20.7,11.5,59.3,8.2,Rain,23.2,5.0,2022,9,September,254,Monsoon,False,False,False,False,False
2022-09-11,Chennai,South,34.7,28.6,0.0,65.1,26.1,Clear,31.650000000000002,6.100000000000001,2022,9,September,254,Monsoon,False,False,False,False,False
2022-09-11,Delhi,North,34.7,22.9,97.9,63.5,8.2,Heavy Rain,28.8,11.800000000000004,2022,9,September,254,Monsoon,True,False,False,False,True
2022-09-11,Jaipur,Northwest,37.3,27.3,199.1,85.5,21.2,Heavy Rain,32.3,9.999999999999996,2022,9,September,254,Monsoon,True,False,False,False,True
2022-09-11,Kolkata,East,30.9,25.9,0.0,63.6,14.0,Clear,28.4,5.0,2022,9,September,254,Monsoon,False,False,False,False,False
2022-09-11,Mumbai,West,32.1,24.7,120.3,75.2,19.9,Heavy Rain,28.4,7.400000000000002,2022,9,September,254,Monsoon,True,False,False,False,True
2022-09-12,Bengaluru,South,27.1,19.9,0.0,53.5,11.8,Clear,23.5,7.200000000000003,2022,9,September,255,Monsoon,False,False,False,False,False
2022-09-12,Chennai,South,29.4,22.5,0.0,57.5,4.9,Clear,25.95,6.899999999999999,2022,9,September,255,Monsoon,False,False,False,False,False
2022-09-12,Delhi,North,36.1,25.8,0.0,60.1,5.9,Clear,30.950000000000003,10.3,2022,9,September,255,Monsoon,False,False,False,False,False
2022-09-12,Jaipur,Northwest,39.2,26.5,58.1,71.2,28.2,Rain,32.85,12.700000000000003,2022,9,September,255,Monsoon,False,False,False,False,False
2022-09-12,Kolkata,East,33.5,26.5,105.2,91.8,12.7,Heavy Rain,30.0,7.0,2022,9,September,255,Monsoon,True,False,False,False,True
2022-09-12,Mumbai,West,30.3,19.9,76.8,98.3,16.7,Heavy Rain,25.1,10.400000000000002,2022,9,September,255,Monsoon,True,False,False,False,True
2022-09-13,Bengaluru,South,27.5,21.5,10.4,57.6,14.2,Rain,24.5,6.0,2022,9,September,256,Monsoon,False,False,False,False,False
2022-09-13,Chennai,South,34.8,26.1,0.0,43.4,4.9,Clear,30.45,8.699999999999996,2022,9,September,256,Monsoon,False,False,False,False,False
2022-09-13,Delhi,North,37.8,25.3,134.7,82.7,8.8,Heavy Rain,31.549999999999997,12.499999999999996,2022,9,September,256,Monsoon,True,False,False,False,True
2022-09-13,Jaipur,Northwest,39.0,29.4,148.0,87.7,15.1,Heavy Rain,34.2,9.600000000000001,2022,9,September,256,Monsoon,True,False,False,False,True
2022-09-13,Kolkata,East,32.6,23.8,0.0,52.2,15.5,Clear,28.200000000000003,8.8,2022,9,September,256,Monsoon,False,False,False,False,False
2022-09-13,Mumbai,West,30.0,20.0,81.9,80.4,7.5,Heavy Rain,25.0,10.0,2022,9,September,256,Monsoon,True,False,False,False,True
2022-09-14,Bengaluru,South,30.2,23.9,0.0,55.1,3.8,Clear,27.049999999999997,6.300000000000001,2022,9,September,257,Monsoon,False,False,False,False,False
2022-09-14,Chennai,South,36.2,29.7,21.5,64.7,17.9,Rain,32.95,6.5000000000000036,2022,9,September,257,Monsoon,False,False,False,False,False
2022-09-14,Delhi,North,34.0,24.2,203.2,80.2,8.3,Heavy Rain,29.1,9.8,2022,9,September,257,Monsoon,True,False,False,False,True
2022-09-14,Jaipur,Northwest,37.7,26.7,111.5,63.9,17.8,Heavy Rain,32.2,11.000000000000004,2022,9,September,257,Monsoon,True,False,False,False,True
2022-09-14,Kolkata,East,32.8,27.0,0.0,60.5,1.8,Clear,29.9,5.799999999999997,2022,9,September,257,Monsoon,False,False,False,False,False
2022-09-14,Mumbai,West,34.3,25.2,195.8,74.2,18.2,Heavy Rain,29.75,9.099999999999998,2022,9,September,257,Monsoon,True,False,False,False,True
2022-09-15,Bengaluru,South,27.8,20.0,0.0,63.1,6.6,Clear,23.9,7.800000000000001,2022,9,September,258,Monsoon,False,False,False,False,False
2022-09-15,Chennai,South,31.7,24.3,0.0,57.7,3.1,Clear,28.0,7.399999999999999,2022,9,September,258,Monsoon,False,False,False,False,False
2022-09-15,Delhi,North,39.5,26.4,0.0,76.4,13.4,Clear,32.95,13.100000000000001,2022,9,September,258,Monsoon,False,False,False,False,False
2022-09-15,Jaipur,Northwest,41.2,28.3,61.9,97.7,7.9,Rain,34.75,12.900000000000002,2022,9,September,258,Monsoon,False,True,False,False,True
2022-09-15,Kolkata,East,35.9,27.6,0.0,70.9,7.4,Clear,31.75,8.299999999999997,2022,9,September,258,Monsoon,False,False,False,False,False
2022-09-15,Mumbai,West,35.8,29.0,0.0,74.9,6.9,Clear,32.4,6.799999999999997,2022,9,September,258,Monsoon,False,False,False,False,False
2022-09-16,Bengaluru,South,26.4,20.2,0.0,39.0,17.1,Clear,23.299999999999997,6.199999999999999,2022,9,September,259,Monsoon,False,False,False,False,False
2022-09-16,Chennai,South,33.9,28.1,0.0,54.2,17.0,Clear,31.0,5.799999999999997,2022,9,September,259,Monsoon,False,False,False,False,False
2022-09-16,Delhi,North,36.3,27.3,165.5,75.8,10.5,Heavy Rain,31.799999999999997,8.999999999999996,2022,9,September,259,Monsoon,True,False,False,False,True
2022-09-16,Jaipur,Northwest,37.9,26.5,28.4,76.6,9.5,Rain,32.2,11.399999999999999,2022,9,September,259,Monsoon,False,False,False,False,False
2022-09-16,Kolkata,East,30.7,24.8,48.6,68.9,12.7,Rain,27.75,5.899999999999999,2022,9,September,259,Monsoon,False,False,False,False,False
2022-09-16,Mumbai,West,33.1,23.2,53.1,79.7,13.9,Rain,28.15,9.900000000000002,2022,9,September,259,Monsoon,False,False,False,False,False
2022-09-17,Bengaluru,South,29.9,21.6,0.0,54.1,7.7,Clear,25.75,8.299999999999997,2022,9,September,260,Monsoon,False,False,False,False,False
2022-09-17,Chennai,South,30.3,24.3,23.7,51.8,33.8,Rain,27.3,6.0,2022,9,September,260,Monsoon,False,False,False,False,False
2022-09-17,Delhi,North,37.1,24.9,69.9,78.2,11.1,Heavy Rain,31.0,12.200000000000003,2022,9,September,260,Monsoon,True,False,False,False,True
2022-09-17,Jaipur,Northwest,38.0,27.4,0.0,66.8,9.8,Clear,32.7,10.600000000000001,2022,9,September,260,Monsoon,False,False,False,False,False
2022-09-17,Kolkata,East,32.3,27.0,0.0,74.9,3.2,Clear,29.65,5.299999999999997,2022,9,September,260,Monsoon,False,False,False,False,False
2022-09-17,Mumbai,West,33.8,27.9,0.0,73.4,9.6,Clear,30.849999999999998,5.899999999999999,2022,9,September,260,Monsoon,False,False,False,False,False
2022-09-18,Bengaluru,South,27.6,20.6,0.0,57.4,11.5,Clear,24.1,7.0,2022,9,September,261,Monsoon,False,False,False,False,False
2022-09-18,Chennai,South,35.3,27.5,18.2,54.7,9.2,Rain,31.4,7.799999999999997,2022,9,September,261,Monsoon,False,False,False,False,False
2022-09-18,Delhi,North,32.8,21.7,17.2,90.0,7.7,Rain,27.25,11.099999999999998,2022,9,September,261,Monsoon,False,False,False,False,False
2022-09-18,Jaipur,Northwest,36.0,23.8,0.0,76.0,14.7,Clear,29.9,12.2,2022,9,September,261,Monsoon,False,False,False,False,False
2022-09-18,Kolkata,East,32.7,26.8,0.0,63.9,9.9,Clear,29.75,5.900000000000002,2022,9,September,261,Monsoon,False,False,False,False,False
2022-09-18,Mumbai,West,31.8,22.5,18.1,74.4,17.5,Rain,27.15,9.3,2022,9,September,261,Monsoon,False,False,False,False,False
2022-09-19,Bengaluru,South,29.9,23.7,0.0,67.0,15.1,Clear,26.799999999999997,6.199999999999999,2022,9,September,262,Monsoon,False,False,False,False,False
2022-09-19,Chennai,South,33.6,25.8,24.1,61.6,16.0,Rain,29.700000000000003,7.800000000000001,2022,9,September,262,Monsoon,False,False,False,False,False
2022-09-19,Delhi,North,36.9,26.2,0.0,67.0,20.8,Clear,31.549999999999997,10.7,2022,9,September,262,Monsoon,False,False,False,False,False
2022-09-19,Jaipur,Northwest,33.9,23.0,78.2,85.6,9.7,Heavy Rain,28.45,10.899999999999999,2022,9,September,262,Monsoon,True,False,False,False,True
2022-09-19,Kolkata,East,32.2,23.9,69.0,83.9,26.6,Heavy Rain,28.05,8.300000000000004,2022,9,September,262,Monsoon,True,False,False,False,True
2022-09-19,Mumbai,West,32.4,24.4,0.0,82.4,3.6,Cloudy,28.4,8.0,2022,9,September,262,Monsoon,False,False,False,False,False
2022-09-20,Bengaluru,South,31.1,22.5,18.1,56.6,13.0,Rain,26.8,8.600000000000001,2022,9,September,263,Monsoon,False,False,False,False,False
2022-09-20,Chennai,South,35.9,30.3,18.4,57.2,20.2,Rain,33.1,5.599999999999998,2022,9,September,263,Monsoon,False,False,False,False,False
2022-09-20,Delhi,North,33.9,23.2,125.4,73.2,19.0,Heavy Rain,28.549999999999997,10.7,2022,9,September,263,Monsoon,True,False,False,False,True
2022-09-20,Jaipur,Northwest,33.2,23.3,105.4,87.1,25.3,Heavy Rain,28.25,9.900000000000002,2022,9,September,263,Monsoon,True,False,False,False,True
2022-09-20,Kolkata,East,31.5,23.9,0.0,72.5,17.6,Clear,27.7,7.600000000000001,2022,9,September,263,Monsoon,False,False,False,False,False
2022-09-20,Mumbai,West,33.7,27.5,91.0,82.2,12.0,Heavy Rain,30.6,6.200000000000003,2022,9,September,263,Monsoon,True,False,False,False,True
2022-09-21,Bengaluru,South,27.2,21.0,0.0,57.7,18.6,Clear,24.1,6.199999999999999,2022,9,September,264,Monsoon,False,False,False,False,False
2022-09-21,Chennai,South,29.5,23.3,1.8,52.1,11.4,Light Rain,26.4,6.199999999999999,2022,9,September,264,Monsoon,False,False,False,False,False
2022-09-21,Delhi,North,34.1,23.3,0.0,85.6,15.0,Cloudy,28.700000000000003,10.8,2022,9,September,264,Monsoon,False,False,False,False,False
2022-09-21,Jaipur,Northwest,36.9,25.6,82.0,89.3,8.9,Heavy Rain,31.25,11.299999999999997,2022,9,September,264,Monsoon,True,False,False,False,True
2022-09-21,Kolkata,East,31.6,25.5,0.0,79.5,11.3,Clear,28.55,6.100000000000001,2022,9,September,264,Monsoon,False,False,False,False,False
2022-09-21,Mumbai,West,32.4,26.9,11.2,66.7,10.6,Rain,29.65,5.5,2022,9,September,264,Monsoon,False,False,False,False,False
2022-09-22,Bengaluru,South,26.9,21.6,35.3,62.7,7.6,Rain,24.25,5.299999999999997,2022,9,September,265,Monsoon,False,False,False,False,False
2022-09-22,Chennai,South,32.9,27.9,0.0,44.9,4.6,Clear,30.4,5.0,2022,9,September,265,Monsoon,False,False,False,False,False
2022-09-22,Delhi,North,34.3,24.1,107.8,78.5,9.8,Heavy Rain,29.2,10.199999999999996,2022,9,September,265,Monsoon,True,False,False,False,True
2022-09-22,Jaipur,Northwest,38.6,26.3,13.6,100.0,11.9,Rain,32.45,12.3,2022,9,September,265,Monsoon,False,False,False,False,False
2022-09-22,Kolkata,East,32.7,25.8,95.4,100.0,25.4,Heavy Rain,29.25,6.900000000000002,2022,9,September,265,Monsoon,True,False,False,False,True
2022-09-22,Mumbai,West,32.3,25.1,0.0,73.5,11.1,Clear,28.7,7.199999999999996,2022,9,September,265,Monsoon,False,False,False,False,False
2022-09-23,Bengaluru,South,28.7,20.3,0.0,48.5,6.9,Clear,24.5,8.399999999999999,2022,9,September,266,Monsoon,False,False,False,False,False
2022-09-23,Chennai,South,34.1,28.3,18.2,53.7,12.6,Rain,31.200000000000003,5.800000000000001,2022,9,September,266,Monsoon,False,False,False,False,False
2022-09-23,Delhi,North,33.5,25.3,0.0,71.8,22.9,Clear,29.4,8.2,2022,9,September,266,Monsoon,False,False,False,False,False
2022-09-23,Jaipur,Northwest,37.0,26.2,46.4,78.6,14.9,Rain,31.6,10.8,2022,9,September,266,Monsoon,False,False,False,False,False
2022-09-23,Kolkata,East,31.6,25.0,0.0,77.9,6.8,Clear,28.3,6.600000000000001,2022,9,September,266,Monsoon,False,False,False,False,False
2022-09-23,Mumbai,West,30.2,23.5,39.6,83.2,19.3,Rain,26.85,6.699999999999999,2022,9,September,266,Monsoon,False,False,False,False,False
2022-09-24,Bengaluru,South,30.1,22.1,0.0,48.2,30.8,Clear,26.1,8.0,2022,9,September,267,Monsoon,False,False,False,False,False
2022-09-24,Chennai,South,30.9,25.9,0.0,55.3,6.2,Clear,28.4,5.0,2022,9,September,267,Monsoon,False,False,False,False,False
2022-09-24,Delhi,North,33.7,22.6,71.6,73.2,22.1,Heavy Rain,28.150000000000002,11.100000000000001,2022,9,September,267,Monsoon,True,False,False,False,True
2022-09-24,Jaipur,Northwest,34.8,23.6,0.0,65.2,4.7,Clear,29.2,11.199999999999996,2022,9,September,267,Monsoon,False,False,False,False,False
2022-09-24,Kolkata,East,32.0,25.0,25.4,79.1,10.9,Rain,28.5,7.0,2022,9,September,267,Monsoon,False,False,False,False,False
2022-09-24,Mumbai,West,31.2,23.9,0.0,78.3,2.7,Clear,27.549999999999997,7.300000000000001,2022,9,September,267,Monsoon,False,False,False,False,False
2022-09-25,Bengaluru,South,26.3,20.2,0.0,45.6,5.9,Clear,23.25,6.100000000000001,2022,9,September,268,Monsoon,False,False,False,False,False
2022-09-25,Chennai,South,34.4,28.4,0.0,48.8,11.5,Clear,31.4,6.0,2022,9,September,268,Monsoon,False,False,False,False,False
2022-09-25,Delhi,North,36.6,24.2,2.9,83.4,8.8,Light Rain,30.4,12.400000000000002,2022,9,September,268,Monsoon,False,False,False,False,False
2022-09-25,Jaipur,Northwest,34.2,22.4,132.9,83.4,13.4,Heavy Rain,28.3,11.800000000000004,2022,9,September,268,Monsoon,True,False,False,False,True
2022-09-25,Kolkata,East,35.7,27.0,158.9,82.4,8.2,Heavy Rain,31.35,8.700000000000003,2022,9,September,268,Monsoon,True,False,False,False,True
2022-09-25,Mumbai,West,29.9,23.0,0.0,64.4,6.0,Clear,26.45,6.899999999999999,2022,9,September,268,Monsoon,False,False,False,False,False
2022-09-26,Bengaluru,South,28.5,21.5,0.0,73.4,2.9,Clear,25.0,7.0,2022,9,September,269,Monsoon,False,False,False,False,False
2022-09-26,Chennai,South,34.7,23.8,0.0,63.0,5.4,Clear,29.25,10.900000000000002,2022,9,September,269,Monsoon,False,False,False,False,False
2022-09-26,Delhi,North,33.4,23.5,119.3,68.6,11.5,Heavy Rain,28.45,9.899999999999999,2022,9,September,269,Monsoon,True,False,False,False,True
2022-09-26,Jaipur,Northwest,33.6,21.9,26.0,87.4,10.7,Rain,27.75,11.700000000000003,2022,9,September,269,Monsoon,False,False,False,False,False
2022-09-26,Kolkata,East,30.8,23.4,98.0,85.0,26.9,Heavy Rain,27.1,7.400000000000002,2022,9,September,269,Monsoon,True,False,False,False,True
2022-09-26,Mumbai,West,32.5,23.9,43.9,90.0,13.6,Rain,28.2,8.600000000000001,2022,9,September,269,Monsoon,False,False,False,False,False
2022-09-27,Bengaluru,South,29.0,21.1,50.3,67.8,9.3,Rain,25.05,7.899999999999999,2022,9,September,270,Monsoon,False,False,False,False,False
2022-09-27,Chennai,South,34.1,27.4,23.2,71.7,22.3,Rain,30.75,6.700000000000003,2022,9,September,270,Monsoon,False,False,False,False,False
2022-09-27,Delhi,North,34.9,23.6,121.9,70.8,12.0,Heavy Rain,29.25,11.299999999999997,2022,9,September,270,Monsoon,True,False,False,False,True
2022-09-27,Jaipur,Northwest,32.5,23.0,29.1,76.8,14.3,Rain,27.75,9.5,2022,9,September,270,Monsoon,False,False,False,False,False
2022-09-27,Kolkata,East,30.6,25.6,19.5,73.0,11.3,Rain,28.1,5.0,2022,9,September,270,Monsoon,False,False,False,False,False
2022-09-27,Mumbai,West,29.5,22.7,153.2,80.4,16.0,Heavy Rain,26.1,6.800000000000001,2022,9,September,270,Monsoon,True,False,False,False,True
2022-09-28,Bengaluru,South,28.2,21.8,22.3,58.5,22.7,Rain,25.0,6.399999999999999,2022,9,September,271,Monsoon,False,False,False,False,False
2022-09-28,Chennai,South,31.5,26.5,25.1,58.9,8.1,Rain,29.0,5.0,2022,9,September,271,Monsoon,False,False,False,False,False
2022-09-28,Delhi,North,34.7,21.2,150.5,54.4,16.6,Heavy Rain,27.950000000000003,13.500000000000004,2022,9,September,271,Monsoon,True,False,False,False,True
2022-09-28,Jaipur,Northwest,39.5,27.3,0.0,67.5,5.3,Clear,33.4,12.2,2022,9,September,271,Monsoon,False,False,False,False,False
2022-09-28,Kolkata,East,31.0,26.0,183.4,89.5,24.5,Heavy Rain,28.5,5.0,2022,9,September,271,Monsoon,True,False,False,False,True
2022-09-28,Mumbai,West,32.5,26.0,0.0,79.1,2.9,Clear,29.25,6.5,2022,9,September,271,Monsoon,False,False,False,False,False
2022-09-29,Bengaluru,South,26.9,19.6,1.4,60.4,20.2,Light Rain,23.25,7.299999999999997,2022,9,September,272,Monsoon,False,False,False,False,False
2022-09-29,Chennai,South,33.6,26.2,0.0,39.1,15.6,Clear,29.9,7.400000000000002,2022,9,September,272,Monsoon,False,False,False,False,False
2022-09-29,Delhi,North,35.6,25.5,24.2,67.0,13.0,Rain,30.55,10.100000000000001,2022,9,September,272,Monsoon,False,False,False,False,False
2022-09-29,Jaipur,Northwest,34.7,23.5,130.0,75.5,6.9,Heavy Rain,29.1,11.200000000000003,2022,9,September,272,Monsoon,True,False,False,False,True
2022-09-29,Kolkata,East,30.2,20.6,106.4,93.1,18.1,Heavy Rain,25.4,9.599999999999998,2022,9,September,272,Monsoon,True,False,False,False,True
2022-09-29,Mumbai,West,30.6,21.6,0.0,71.7,4.0,Clear,26.1,9.0,2022,9,September,272,Monsoon,False,False,False,False,False
2022-09-30,Bengaluru,South,27.6,21.9,0.0,58.8,7.4,Clear,24.75,5.700000000000003,2022,9,September,273,Monsoon,False,False,False,False,False
2022-09-30,Chennai,South,34.3,27.2,0.0,54.9,19.4,Clear,30.75,7.099999999999998,2022,9,September,273,Monsoon,False,False,False,False,False
2022-09-30,Delhi,North,31.2,19.4,73.7,78.3,13.7,Heavy Rain,25.299999999999997,11.8,2022,9,September,273,Monsoon,True,False,False,False,True
2022-09-30,Jaipur,Northwest,34.9,24.1,243.0,87.2,6.4,Heavy Rain,29.5,10.799999999999997,2022,9,September,273,Monsoon,True,False,False,False,True
2022-09-30,Kolkata,East,32.4,26.0,94.5,92.5,11.8,Heavy Rain,29.2,6.399999999999999,2022,9,September,273,Monsoon,True,False,False,False,True
2022-09-30,Mumbai,West,34.2,26.2,35.8,86.3,17.1,Rain,30.200000000000003,8.000000000000004,2022,9,September,273,Monsoon,False,False,False,False,False
